site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large
P105,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.88076,-77.107567,Cucurbita pepo,conventional,23.0,8.0,90.0,2011,focal observations,-1.0658224658451187,-1.3217558399823195,-2.3025850929940455
P316,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.871185,-77.017548,Cucurbita pepo,conventional,5.0,4.0,90.0,2011,focal observations,-2.3025850929940455,-2.70805020110221,-2.890371757896165
P34,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.873226,-77.083344,Cucurbita pepo,conventional,33.0,4.0,90.0,2011,focal observations,-0.8888917576860407,-0.9734491457141037,-2.890371757896165
P382,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.864452,-77.143806,Cucurbita pepo,conventional,69.0,2.0,90.0,2011,focal observations,-0.23712979328894968,-0.25131442828090605,-3.4011973816621555
RidgeChapel,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,43.216312,-77.219727,Cucurbita pepo,conventional,19.0,6.0,90.0,2011,focal observations,-1.2809338454620642,-1.5040773967762742,-2.5538995212749516
RN,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.87816168,-77.02844402,Cucurbita pepo,conventional,8.0,21.0,90.0,2011,focal observations,-1.1325138403437909,-2.3025850929940455,-1.4087672169719492
RS,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.8659135,-77.02972,Cucurbita pepo,conventional,2.0,7.0,90.0,2011,focal observations,-2.3025850929940455,-3.4011973816621555,-2.4203681286504293
Tim1,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.91326721,-76.34694904,Cucurbita pepo,conventional,146.0,5.0,90.0,2011,focal observations,0.5174701664846593,0.4906229164484712,-2.70805020110221
Tim2,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.91737,-76.360817,Cucurbita pepo,conventional,39.0,12.0,90.0,2011,focal observations,-0.5679840376059393,-0.8109302162163288,-1.9348603128687285
Tim3,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.8992,-76.348801,Cucurbita pepo,conventional,397.0,6.0,90.0,2011,focal observations,1.499126891616418,1.4866423349541726,-2.5538995212749516
Tomion,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.75912308,-77.10065157,Cucurbita pepo,conventional,5.0,2.0,90.0,2011,focal observations,-2.5538995212749516,-2.70805020110221,-3.4011973816621555
Wickham,Jessica_D_Petersen_Cucurbita_pepo_USA_2011,42.849888,-77.093254,Cucurbita pepo,conventional,12.0,3.0,90.0,2011,focal observations,-1.791759469228055,-1.9348603128687285,-3.1135153092103742
C02,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.484167098999,-41.3119430541992,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
C08,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.2961111068726,-41.3819427490234,Coffea arabica,conventional,3.0,0.0,40.0,2013,sweep net,-2.5902671654458267,-2.3025850929940455,-3.6888794541139363
C09,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.319167137146,-41.3258323669434,Coffea arabica,conventional,3.0,2.0,40.0,2013,sweep net,-2.0794415416798357,-2.3025850929940455,-2.5902671654458267
C14,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-12.8619441986084,-41.522777557373,Coffea arabica,conventional,4.0,0.0,40.0,2013,sweep net,-2.3025850929940455,-2.0794415416798357,-3.6888794541139363
C17,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.0383329391479,-41.4249992370605,Coffea arabica,conventional,2.0,1.0,40.0,2013,sweep net,-2.5902671654458267,-2.5902671654458267,-2.995732273553991
C18,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.0583333969116,-41.4152793884277,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
C19,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.2494440078735,-41.3344459533691,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
O01,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.5094442367554,-41.460277557373,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O03,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.4497222900391,-41.3047218322754,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O04,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.4138889312744,-41.3152770996094,Coffea arabica,organic,0.0,1.0,40.0,2013,sweep net,-3.6888794541139363,-3.6888794541139363,-2.995732273553991
O06,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.3680553436279,-41.3347206115723,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O08,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.3613891601562,-41.3600006103516,Coffea arabica,organic,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
O09,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.352222442627,-41.3211097717285,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O12,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.3613891601562,-41.2922210693359,Coffea arabica,organic,0.0,2.0,40.0,2013,sweep net,-2.995732273553991,-3.6888794541139363,-2.5902671654458267
O14,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.3216667175293,-41.2983322143555,Coffea arabica,organic,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
O18,Juliana_Hipolito_Coffea_arabica_Brazil_2013,-13.1483335494995,-41.3691673278809,Coffea arabica,organic,3.0,0.0,40.0,2013,sweep net,-2.5902671654458267,-2.3025850929940455,-3.6888794541139363
C03,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.4341669082642,-41.289722442627,Coffea arabica,conventional,6.0,2.0,40.0,2014,sweep net,-1.6094379124341003,-1.742969305058623,-2.5902671654458267
C04,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.4125003814697,-41.2722206115723,Coffea arabica,conventional,1.0,2.0,40.0,2014,sweep net,-2.5902671654458267,-2.995732273553991,-2.5902671654458267
C07,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.2994441986084,-41.3488883972168,Coffea arabica,conventional,4.0,1.0,40.0,2014,sweep net,-2.0794415416798357,-2.0794415416798357,-2.995732273553991
C09,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.319167137146,-41.3258323669434,Coffea arabica,conventional,1.0,0.0,40.0,2014,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
C17,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.0383329391479,-41.4249992370605,Coffea arabica,conventional,1.0,2.0,40.0,2014,sweep net,-2.5902671654458267,-2.995732273553991,-2.5902671654458267
O01,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.5094442367554,-41.460277557373,Coffea arabica,organic,2.0,0.0,40.0,2014,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O03,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.4497222900391,-41.3047218322754,Coffea arabica,organic,1.0,1.0,40.0,2014,sweep net,-2.995732273553991,-2.995732273553991,-2.995732273553991
O04,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.4138889312744,-41.3152770996094,Coffea arabica,organic,1.0,0.0,40.0,2014,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
O07,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.3691672,-41.3285047,Coffea arabica,organic,8.0,0.0,40.0,2014,sweep net,-1.6094379124341003,-1.491654876777717,-3.6888794541139363
O08,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.3613891601562,-41.3600006103516,Coffea arabica,organic,2.0,0.0,40.0,2014,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
O09,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.352222442627,-41.3211097717285,Coffea arabica,organic,1.0,0.0,40.0,2014,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363
O14,Juliana_Hipolito_Coffea_arabica_Brazil_2014,-13.3216667175293,-41.2983322143555,Coffea arabica,organic,1.0,1.0,40.0,2014,sweep net,-2.995732273553991,-2.995732273553991,-2.995732273553991
1,Juliana_Hipolito_Mangifera_indica_Brazil_2005,-9.45888900756836,-40.4625015258789,Mangifera indica,conventional,2.0,0.0,2880.0,2005,sweep net,-7.272398392570047,-6.866933284461882,-7.965545573129992
2,Juliana_Hipolito_Mangifera_indica_Brazil_2005,-9.48916625976562,-40.435001373291,Mangifera indica,conventional,1.0,0.0,1440.0,2005,sweep net,-7.272398392570047,-6.579251212010101,-7.272398392570047
3,Juliana_Hipolito_Mangifera_indica_Brazil_2005,-9.45222187042236,-40.3805541992188,Mangifera indica,conventional,7.0,0.0,1440.0,2005,sweep net,-5.326488243514733,-5.19295685089021,-7.272398392570047
4,Juliana_Hipolito_Mangifera_indica_Brazil_2005,-9.51472187042236,-40.3366661071777,Mangifera indica,conventional,3.0,0.0,1440.0,2005,sweep net,-6.173786103901937,-5.886104031450156,-7.272398392570047
c.IAJ.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.141402,-7.805607,Malus domestica,conventional,3.0,15.0,147.0,2018,transects,-2.1000608288825715,-3.6041382256588457,-2.2178438645389553
c.IAJ.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.141447,-7.804151,Malus domestica,conventional,3.0,10.0,143.0,2018,transects,-2.3978952727983707,-3.5765502691400166,-2.5649493574615367
c.LHO.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.141215,-8.739443,Malus domestica,conventional,8.0,5.0,142.0,2018,transects,-2.390877700139724,-2.7586024802650413,-3.164067588373206
c.LHO.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.141537,-8.738346,Malus domestica,conventional,4.0,8.0,155.0,2018,transects,-2.5585184671312464,-3.4339872044851463,-2.846200539583027
c.LWO.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.358061,-7.476684,Malus domestica,conventional,0.0,10.0,146.0,2018,transects,-2.681021528714291,-4.983606621708336,-2.585711348909966
c.LWO.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.357896,-7.475144,Malus domestica,conventional,6.0,5.0,146.0,2018,transects,-2.585711348909966,-3.0376964726530233,-3.1918471524802814
c.MFO.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.583161,-7.296903,Malus domestica,conventional,2.0,5.0,148.0,2018,transects,-3.0513021247088017,-3.898599985096005,-3.20545280453606
c.MFO.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.583281,-7.296022,Malus domestica,conventional,3.0,6.0,143.0,2018,transects,-2.765620052923688,-3.5765502691400166,-3.016934481204594
d.BAF.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.226408,-6.573203,Malus domestica,conventional,11.0,54.0,208.0,2018,transects,-1.1631508098056809,-2.8526314299133175,-1.330204894468847
d.BAF.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.225487,-6.573774,Malus domestica,conventional,6.0,52.0,194.0,2018,transects,-1.207415148516909,-3.3219480100080148,-1.2975662455112065
d.IAJ.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.138815,-7.808374,Malus domestica,conventional,0.0,8.0,211.0,2018,transects,-3.2724165917962305,-5.351858133476067,-3.154633556139847
d.IAJ.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.138606,-7.808374,Malus domestica,conventional,8.0,13.0,199.8,2018,transects,-2.2527944284910304,-3.100092288878234,-2.6582595365991946
d.LIA.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.304403,-7.280924,Malus domestica,conventional,3.0,29.0,207.0,2018,transects,-1.8669828904656425,-3.9464244321454784,-1.9315214116032136
d.LIA.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.304991,-7.279732,Malus domestica,conventional,7.0,22.0,208.0,2018,transects,-1.970242249714844,-3.258096538021482,-2.202043863772168
d.TAF.C,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.380339,-7.843109,Malus domestica,conventional,3.0,12.0,215.0,2018,transects,-2.662587827025453,-3.984343667007772,-2.805688670666126
d.TAF.E,Katherine_LW_Burns_Malus_domestica_Ireland_2018,52.379538,-7.844695,Malus domestica,conventional,7.0,7.0,205.0,2018,transects,-2.6839526495231496,-3.2435684374585723,-3.2435684374585723
BDF.18.C,Katherine_LW_Burns_Vicia_faba_Ireland_2018,52.817716,-6.760148,Vicia faba,conventional,0.0,5.0,150.0,2018,focal observations,-3.4011973816621555,-5.0106352940962555,-3.2188758248682006
BDF.18.E,Katherine_LW_Burns_Vicia_faba_Ireland_2018,52.819056,-6.759834,Vicia faba,conventional,0.0,7.0,150.0,2018,focal observations,-3.0647251450409425,-5.0106352940962555,-2.9311937524164198
JGF.19.C,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.933482,-6.932175,Vicia faba,conventional,0.0,14.0,240.0,2019,focal observations,-2.841581593726733,-5.480638923341991,-2.772588722239781
KSF.19.C,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.876487,-6.899818,Vicia faba,conventional,0.0,7.0,240.0,2019,focal observations,-3.534728774286678,-5.480638923341991,-3.4011973816621555
KSF.19.E,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.876653,-6.900544,Vicia faba,conventional,0.0,5.0,240.0,2019,focal observations,-3.871201010907891,-5.480638923341991,-3.6888794541139363
NGF.19.C,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.9975065,-6.7041996,Vicia faba,conventional,0.0,30.0,240.0,2019,focal observations,-2.0794415416798357,-5.480638923341991,-2.046651718856845
NGF.19.E,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.9971347,-6.7050235,Vicia faba,conventional,0.0,24.0,240.0,2019,focal observations,-2.3025850929940455,-5.480638923341991,-2.2617630984737906
SBF.19.C,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.818051,-6.122784,Vicia faba,conventional,0.0,9.0,240.0,2019,focal observations,-3.283414346005772,-5.480638923341991,-3.1780538303479458
SBF.19.E,Katherine_LW_Burns_Vicia_faba_Ireland_2019,52.818266,-6.122188,Vicia faba,conventional,0.0,14.0,240.0,2019,focal observations,-2.841581593726733,-5.480638923341991,-2.772588722239781
S1,Louis_Sutter_Brassica_napus_Switzerland_2014,47.53631,8.37439,Brassica napus,conventional,8.0,6.0,288.0,2014,sweep net,-3.0239031505206873,-3.4657359027997265,-3.7170503310806327
S2,Louis_Sutter_Brassica_napus_Switzerland_2014,47.47694,8.469864,Brassica napus,conventional,14.0,0.0,288.0,2014,sweep net,-3.0239031505206873,-2.9549102790337356,-5.662960480135946
S3,Louis_Sutter_Brassica_napus_Switzerland_2014,47.47129,8.389589,Brassica napus,conventional,14.0,0.0,288.0,2014,sweep net,-3.0239031505206873,-2.9549102790337356,-5.662960480135946
S4,Louis_Sutter_Brassica_napus_Switzerland_2014,47.61216,8.530445,Brassica napus,conventional,10.0,0.0,288.0,2014,sweep net,-3.3603753871419,-3.2650652073375754,-5.662960480135946
S5,Louis_Sutter_Brassica_napus_Switzerland_2014,47.59069,8.502255,Brassica napus,conventional,14.0,0.0,288.0,2014,sweep net,-3.0239031505206873,-2.9549102790337356,-5.662960480135946
S6,Louis_Sutter_Brassica_napus_Switzerland_2014,47.53549,8.326349,Brassica napus,conventional,5.0,0.0,288.0,2014,sweep net,-4.053522567701846,-3.871201010907891,-5.662960480135946
S7,Louis_Sutter_Brassica_napus_Switzerland_2014,47.49965,8.441767,Brassica napus,conventional,8.0,2.0,288.0,2014,sweep net,-3.3603753871419,-3.4657359027997265,-4.564348191467836
S8,Louis_Sutter_Brassica_napus_Switzerland_2014,47.41778,8.529269,Brassica napus,conventional,7.0,1.0,288.0,2014,sweep net,-3.58351893845611,-3.58351893845611,-4.969813299576001
S9,Louis_Sutter_Brassica_napus_Switzerland_2014,47.58498,8.475977,Brassica napus,conventional,29.0,0.0,288.0,2014,sweep net,-2.295664650149472,-2.2617630984737906,-5.662960480135946
S10,Louis_Sutter_Brassica_napus_Switzerland_2014,47.5866,8.564512,Brassica napus,conventional,11.0,2.0,288.0,2014,sweep net,-3.0980111226744094,-3.1780538303479458,-4.564348191467836
S11,Louis_Sutter_Brassica_napus_Switzerland_2014,47.49948,8.383285,Brassica napus,conventional,14.0,1.0,288.0,2014,sweep net,-2.9549102790337356,-2.9549102790337356,-4.969813299576001
S12,Louis_Sutter_Brassica_napus_Switzerland_2014,47.52976,8.268525,Brassica napus,conventional,10.0,9.0,288.0,2014,sweep net,-2.7185215009695054,-3.2650652073375754,-3.3603753871419
S13,Louis_Sutter_Brassica_napus_Switzerland_2014,47.58226,8.520232,Brassica napus,conventional,47.0,0.0,288.0,2014,sweep net,-1.8128128784258872,-1.791759469228055,-5.662960480135946
S14,Louis_Sutter_Brassica_napus_Switzerland_2014,47.43754,8.490246,Brassica napus,conventional,2.0,1.0,288.0,2014,sweep net,-4.564348191467836,-4.564348191467836,-4.969813299576001
S15,Louis_Sutter_Brassica_napus_Switzerland_2014,47.56304,8.518445,Brassica napus,conventional,6.0,1.0,288.0,2014,sweep net,-3.7170503310806327,-3.7170503310806327,-4.969813299576001
S16,Louis_Sutter_Brassica_napus_Switzerland_2014,47.51309,8.339039,Brassica napus,conventional,1.0,0.0,288.0,2014,sweep net,-5.662960480135946,-4.969813299576001,-5.662960480135946
S17,Louis_Sutter_Brassica_napus_Switzerland_2014,47.51272,8.361057,Brassica napus,conventional,2.0,0.0,288.0,2014,sweep net,-4.969813299576001,-4.564348191467836,-5.662960480135946
S18,Louis_Sutter_Brassica_napus_Switzerland_2014,47.49386,8.408321,Brassica napus,conventional,8.0,1.0,288.0,2014,sweep net,-3.4657359027997265,-3.4657359027997265,-4.969813299576001
Sel01,Marcos_Minarro_Malus_domestica_Spain_2015,43.5156,-5.34808,Malus domestica,organic,3.0,34.0,75.0,2015,focal observations,-0.706570200892086,-2.9311937524164198,-0.7621400520468967
Ria02,Marcos_Minarro_Malus_domestica_Spain_2015,43.5172,-5.3799,Malus domestica,IPM,2.0,1.0,75.0,2015,focal observations,-3.2188758248682006,-3.2188758248682006,-3.624340932976365
Tor03,Marcos_Minarro_Malus_domestica_Spain_2015,43.5042,-5.40746,Malus domestica,IPM,1.0,0.0,75.0,2015,focal observations,-4.31748811353631,-3.624340932976365,-4.31748811353631
Gai04,Marcos_Minarro_Malus_domestica_Spain_2015,43.4926,-5.41948,Malus domestica,IPM,1.0,2.0,75.0,2015,focal observations,-3.2188758248682006,-3.624340932976365,-3.2188758248682006
Sor05,Marcos_Minarro_Malus_domestica_Spain_2015,43.4807,-5.44598,Malus domestica,IPM,6.0,1.0,75.0,2015,focal observations,-2.371577964480997,-2.371577964480997,-3.624340932976365
Bus06,Marcos_Minarro_Malus_domestica_Spain_2015,43.4559,-5.46599,Malus domestica,IPM,4.0,0.0,75.0,2015,focal observations,-2.9311937524164198,-2.70805020110221,-4.31748811353631
Cam07,Marcos_Minarro_Malus_domestica_Spain_2015,43.4526,-5.4831,Malus domestica,organic,3.001,1.0,75.0,2015,focal observations,-2.9309437836612124,-2.9309437836612124,-3.624340932976365
Cey08,Marcos_Minarro_Malus_domestica_Spain_2015,43.4564,-5.38314,Malus domestica,IPM,14.001,3.0,75.0,2015,focal observations,-1.4842159476807186,-1.6093712479895572,-2.9311937524164198
Cay09,Marcos_Minarro_Malus_domestica_Spain_2015,43.4552,-5.41072,Malus domestica,IPM,4.0,8.0,75.0,2015,focal observations,-1.8325814637483102,-2.70805020110221,-2.120263536200091
Por10,Marcos_Minarro_Malus_domestica_Spain_2015,43.438,-5.44881,Malus domestica,IPM,3.001,1.0,75.0,2015,focal observations,-2.9309437836612124,-2.9309437836612124,-3.624340932976365
Ver11,Marcos_Minarro_Malus_domestica_Spain_2015,43.404,-5.5007,Malus domestica,IPM,16.01,4.0,75.0,2015,focal observations,-1.3212559649406683,-1.48368670712854,-2.70805020110221
Mas12,Marcos_Minarro_Malus_domestica_Spain_2015,43.4052,-5.52419,Malus domestica,IPM,6.0,2.0,75.0,2015,focal observations,-2.2380465718564744,-2.371577964480997,-3.2188758248682006
Col13,Marcos_Minarro_Malus_domestica_Spain_2015,43.3897,-5.58329,Malus domestica,IPM,2.0,1.0,75.0,2015,focal observations,-3.2188758248682006,-3.2188758248682006,-3.624340932976365
Val14,Marcos_Minarro_Malus_domestica_Spain_2015,43.4476,-5.61307,Malus domestica,IPM,9.0,4.0,75.0,2015,focal observations,-1.7525387560747736,-2.0149030205422647,-2.70805020110221
Qui15,Marcos_Minarro_Malus_domestica_Spain_2015,43.4548,-5.62866,Malus domestica,IPM,3.0,6.0,75.0,2015,focal observations,-2.120263536200091,-2.9311937524164198,-2.371577964480997
