bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,crop,management,sampling_year,log_visit_rate,author_id
72.0,68.0,26.0,6193.0,193.0,-61.0,254.0,79.0,18.0,151.0,-7.0,712.0,78.0,40.0,21.0,223.0,127.0,190.0,144.0,4.0,154.0,131.9166667,141.4213562,0.969530744,0.108386262,84.0,0.231734747,165.6521739,0.687662363,6.204436586,510.4347826,-258.75,261.0869565,804.8695652,18.5,"Gjern, Tingvejen_2009",620.75,8.0,12.0,133.0,57.0,62.0,26.0,1133.333333,Dupont_redclover_Denmark_2009,10.58333333,0.108865514,906.5833333,31.33333333,393.5833333,0.369243694,0.8698179555,56.82859414,16.099247085000002,0.0,3.373624559,18.02436524,4.7979992215000005,Trifolium pratense,organic,2009,0.12423408748023813,Dupontredclover
74.0,67.0,26.0,6201.0,194.0,-61.0,255.0,82.0,20.0,153.0,-5.0,691.0,76.0,38.0,22.0,219.0,121.0,186.0,137.0,4.0,152.0,144.1666667,223.6067977,0.609916688,0.101447702,59.0,0.218698345,174.3846154,0.7053895,3.210895949,537.4615385,-262.0833333,284.8461538,877.9230769,17.08333333,Ry_2009,617.9166667,10.0,13.0,115.0,54.0,55.0,33.0,1137.833333,Dupont_redclover_Denmark_2009,8.166666667,0.229467049,927.75,31.33333333,425.4166667,0.3717932815,0.8216239565000001,40.105852925,16.370396235,0.0,3.1194666685,21.55033563,1.614088051,Trifolium pratense,organic,2009,0.7839361066376773,Dupontredclover
118.0,112.0,32.0,8368.0,295.0,-51.0,346.0,219.0,133.0,225.0,9.0,1120.0,118.0,80.0,12.0,315.0,259.0,310.0,262.0,5.0,194.0,18.5,0.0,0.938163065,0.437990212,11.0,0.320033946,141.0833333,0.259681523,5.816600785,431.1666667,190.0833333,246.0833333,753.0,36.91666667,HP,1186.25,16.0,17.0,134.0,56.0,47.0,27.0,1521.916667,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.0,0.04772735,1089.25,59.75,375.5,0.6691608655,2.878591786,4.9076191895,31.996173175,0.0,5.6270755805,53.415668600000004,0.424855604,Vaccinium macrocarpon,,2009,-1.0986122886681098,RachaelWinfree
118.0,112.0,32.0,8352.0,295.0,-51.0,346.0,219.0,133.0,225.0,10.0,1118.0,117.0,79.0,12.0,314.0,259.0,309.0,261.0,5.0,195.0,18.5,0.0,0.866816049,0.380320165,12.0,0.426093761,168.4166667,0.309396982,5.103869869,514.6388889,190.0833333,281.6388889,861.6388889,36.91666667,HR,1186.25,13.0,14.0,141.0,54.0,57.0,19.0,1521.916667,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.0,0.060488254,1089.25,59.75,375.5,0.6691651125,2.116936582,6.6469657445,30.24513922,0.0,5.0117082425,54.994744569999995,0.5123900765,Vaccinium macrocarpon,,2009,-1.491654876777717,RachaelWinfree
118.0,112.0,32.0,8322.0,295.0,-50.0,345.0,219.0,133.0,224.0,10.0,1118.0,117.0,79.0,12.0,314.0,259.0,308.0,262.0,5.0,196.0,18.5,0.0,0.854478363,0.375367477,8.0,0.437406632,172.6285714,0.288647443,5.088907744,531.8,190.0833333,289.9142857,893.8571429,36.91666667,HS,1186.25,16.0,16.0,141.0,55.0,50.0,25.0,1521.916667,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.0,0.036126073,1089.25,59.75,375.5,0.669167765,2.5255652255000003,5.6330571085,31.46267745,0.0,5.8050366935,53.322585565,0.7408036975,Vaccinium macrocarpon,,2009,-2.046651718856845,RachaelWinfree
116.0,112.0,32.0,8479.0,295.0,-54.0,349.0,217.0,6.0,224.0,6.0,1125.0,117.0,78.0,13.0,322.0,257.0,316.0,257.0,5.0,197.0,14.16666667,0.0,0.734625057,0.306143987,27.0,0.52049287,149.6578947,0.398359299,4.464613024,457.2368421,162.75,299.7631579,916.6578947,36.83333333,JN,1024.75,14.0,11.0,150.0,54.0,57.0,22.0,1511.75,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.75,0.051421709,1062.5,60.75,343.1666667,0.6585364985,1.7726626695,1.5807973185000002,30.954659480000004,0.0,4.494786233999999,57.907586800000004,2.3655547805,Vaccinium macrocarpon,,2009,-1.817077277212345,RachaelWinfree
116.0,112.0,32.0,8449.0,294.0,-54.0,348.0,217.0,6.0,223.0,6.0,1129.0,117.0,79.0,12.0,322.0,259.0,316.0,259.0,5.0,187.0,14.16666667,0.0,0.916373552,0.436810904,37.0,0.316848697,130.75,0.367964208,5.731149448,403.25,162.75,248.84375,768.21875,36.83333333,JW,1024.75,15.0,11.0,138.0,52.0,58.0,22.0,1511.75,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.75,0.072583362,1062.5,60.75,343.1666667,0.66090256,0.77737959,1.140968646,23.64351712,0.0,2.6461997835,69.449046375,1.73513341,Vaccinium macrocarpon,,2009,-1.403101479436272,RachaelWinfree
119.0,110.0,32.0,8279.0,293.0,-49.0,342.0,219.0,135.0,224.0,11.0,1110.0,117.0,79.0,13.0,310.0,255.0,304.0,263.0,5.0,191.0,21.75,0.0,0.972548981,0.308199648,12.0,0.336941395,149.0588235,0.153547674,6.341858843,455.0294118,184.9166667,261.9117647,801.2941176,35.25,LC,1248.666667,9.0,8.0,139.0,45.0,73.0,18.0,1528.0,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,7.166666667,0.035279833,1102.666667,58.91666667,394.75,0.6695045045,0.1126355685,0.0659704815,24.476860345,0.0,1.3701763305,73.10135929,0.3249350255,Vaccinium macrocarpon,,2009,-0.6603573577369544,RachaelWinfree
118.0,113.0,32.0,8349.0,295.0,-51.0,346.0,218.0,133.0,224.0,9.0,1121.0,117.0,79.0,12.0,316.0,260.0,310.0,261.0,5.0,194.0,17.0,0.0,0.820882656,0.346075125,15.0,0.470781836,172.5945946,0.247778609,4.859340307,527.4594595,187.3333333,302.1891892,924.0540541,38.16666667,LE,1127.833333,14.0,13.0,136.0,51.0,56.0,19.0,1519.333333,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.25,0.061318699,1078.583333,60.5,360.4166667,0.663944938,1.1930288545,2.9162247875,28.178389815000003,0.0,4.123910948000001,62.90069726,0.3835572025,Vaccinium macrocarpon,,2009,-2.0149030205422647,RachaelWinfree
117.0,116.0,33.0,8368.0,296.0,-54.0,350.0,217.0,8.0,223.0,8.0,1125.0,117.0,77.0,12.0,320.0,259.0,316.0,259.0,5.0,201.0,16.0,0.0,0.923092439,0.399001081,22.0,0.38575662,165.5263158,0.255618036,5.295925672,506.0,182.9166667,296.9736842,908.2368421,39.5,MO,1044.5,12.0,11.0,138.0,49.0,55.0,22.0,1521.5,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.5,0.060194451,1068.5,62.08333333,342.5833333,0.6652497909999999,0.27792784049999997,0.831948143,23.637186380000003,0.0,2.9851113299999996,71.960654425,0.179063756,Vaccinium macrocarpon,,2009,-1.1368335014883073,RachaelWinfree
117.0,115.0,32.0,8444.0,297.0,-53.0,350.0,218.0,7.0,225.0,7.0,1122.0,118.0,76.0,13.0,324.0,254.0,320.0,254.0,5.0,189.0,13.33333333,0.0,0.921249067,0.409108562,23.0,0.374967722,171.4722222,0.300542295,5.209928128,524.2777778,164.0833333,307.0277778,939.0277778,38.66666667,TH,959.0,5.0,16.0,139.0,54.0,52.0,20.0,1512.083333,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,8.666666667,0.055591103,1057.0,62.75,326.4166667,0.6611193369999999,0.1300012285,0.3778175365,22.83869816,0.0,1.7458024685,73.0861993,1.1604508085,Vaccinium macrocarpon,,2009,-0.9059279448386085,RachaelWinfree
119.0,110.0,32.0,8313.0,293.0,-49.0,342.0,219.0,134.0,225.0,11.0,1118.0,118.0,79.0,13.0,313.0,258.0,306.0,264.0,5.0,191.0,19.16666667,0.0,0.902631068,0.400765736,15.0,0.382511797,168.5897436,0.187170148,5.415001405,514.8205128,181.0833333,294.0512821,899.7692308,36.41666667,UC,1227.25,7.0,8.0,141.0,48.0,68.0,17.0,1525.25,Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,7.333333333,0.055451073,1096.583333,58.41666667,393.9166667,0.669300529,0.0730942635,0.0288315005,24.02790144,0.0,1.4512332725,73.988488435,0.0971699935,Vaccinium macrocarpon,,2009,-0.5753641449035618,RachaelWinfree
75.0,68.0,26.0,6185.0,196.0,-56.0,252.0,83.0,22.0,154.0,-3.0,703.0,77.0,40.0,21.0,222.0,125.0,187.0,142.0,4.0,140.0,133.3333333,100.0,0.555298522,0.084041954,42.0,0.301717008,152.2222222,0.718761265,2.83616226,469.3333333,-257.0,261.5925926,806.6666667,18.75,"Gjern, Blak_2009",608.25,8.0,16.0,119.0,54.0,57.0,30.0,1132.666667,Dupont_redclover_Denmark_2009,10.41666667,0.15881972,912.0833333,31.16666667,385.75,0.3692753515,1.1176813785,45.21417814,17.92251472,0.0,5.149833205,25.478873784999998,4.832374891000001,Trifolium pratense,organic,2009,-0.17658618670921372,Dupontredclover
72.0,68.0,26.0,6208.0,194.0,-61.0,255.0,80.0,19.0,152.0,-6.0,688.0,74.0,39.0,21.0,215.0,122.0,186.0,138.0,4.0,138.0,122.3333333,100.0,1.043860392,0.112757733,83.0,0.189732322,168.7037037,0.731801689,6.742657083,520.1111111,-238.4166667,262.9259259,810.3703704,16.66666667,Hammel 1_2009,663.25,5.0,10.0,127.0,60.0,65.0,25.0,1133.416667,Dupont_redclover_Denmark_2009,9.833333333,0.102567255,904.0,31.66666667,384.9166667,0.369847091,0.7111111649999999,57.90178295,14.583696005,0.0,2.839813419,16.9692179,6.848993736000001,Trifolium pratense,organic,2009,0.37411152668378933,Dupontredclover
72.0,68.0,26.0,6176.0,194.0,-60.0,254.0,80.0,19.0,152.0,-6.0,683.0,74.0,38.0,21.0,214.0,121.0,184.0,137.0,4.0,142.0,121.1666667,1104.536102,0.956665614,0.098402739,72.0,0.230339862,160.4761905,0.740960479,5.886468065,494.6190476,-234.3333333,262.0,807.7142857,16.66666667,Hammel 2_2009,665.5833333,8.0,12.0,128.0,61.0,62.0,26.0,1133.916667,Dupont_redclover_Denmark_2009,10.08333333,0.105414584,901.75,31.58333333,394.75,0.36958364850000003,0.6819886275,65.784598355,11.31151722,0.0,3.0782584330000002,15.044098744500001,4.084896458999999,Trifolium pratense,organic,2009,0.1014161819251625,Dupontredclover
74.0,67.0,26.0,6162.0,196.0,-55.0,251.0,83.0,21.0,153.0,-3.0,639.0,69.0,35.0,21.0,200.0,111.0,177.0,124.0,4.0,135.0,140.4166667,447.2135955,0.957281576,0.110875468,48.0,0.208181398,177.0,0.793474436,6.22939528,545.7916667,-250.6666667,264.9583333,816.7916667,14.5,Horning_2009,680.25,7.0,12.0,139.0,59.0,60.0,28.0,1140.666667,Dupont_redclover_Denmark_2009,8.333333333,0.085666418,928.4166667,30.66666667,456.0,0.380649429,0.693009932,60.793505005,12.403048852,0.0,2.5178994165,8.1352511695,14.332431358500001,Trifolium pratense,organic,2009,1.0940771335027184,Dupontredclover
79.0,64.0,27.0,5885.0,198.0,-32.0,230.0,89.0,27.0,154.0,6.0,680.0,75.0,37.0,21.0,213.0,120.0,184.0,135.0,4.0,133.0,161.5,282.8427125,0.868556609,0.085904048,13.0,0.306459852,183.7407407,0.621750712,4.915538573,566.0740741,-293.8333333,305.1111111,940.1481481,16.33333333,Nr. Aaby_2009,602.3333333,7.0,13.0,115.0,70.0,59.0,25.0,1153.666667,Dupont_redclover_Denmark_2009,4.25,0.124146923,983.0,28.66666667,541.25,0.3956076045,1.1581205345,58.080485885,16.91694381,0.0,2.3327649575,13.808152755,2.8855524285,Trifolium pratense,organic,2009,0.13028989870035165,Dupontredclover
81.0,60.0,27.0,5831.0,203.0,-17.0,220.0,91.0,30.0,156.0,10.0,601.0,66.0,35.0,20.0,181.0,107.0,170.0,134.0,4.0,148.0,211.4166667,100.0,0.609241123,0.061540899,2.0,0.462384238,146.8928571,0.800241172,3.41197171,453.0,-398.6666667,265.9285714,819.8571429,8.916666667,Odense_2009,648.25,7.0,11.0,135.0,62.0,69.0,26.0,1155.083333,Dupont_redclover_Denmark_2009,1.75,0.02960735,977.9166667,34.0,564.9166667,0.4159338455,0.5336285814999999,32.79445442,21.78999902,0.0,1.623842424,7.5159148165000005,34.59975179,Trifolium pratense,organic,2009,1.018651417403635,Dupontredclover
73.0,68.0,27.0,6124.0,196.0,-53.0,249.0,81.0,20.0,152.0,-4.0,657.0,69.0,36.0,21.0,204.0,116.0,179.0,130.0,4.0,137.0,115.3333333,1334.166406,0.903318692,0.108724984,62.0,0.257932527,155.5217391,0.763709545,5.564529311,479.7826087,-175.0833333,252.9130435,780.5652174,14.33333333,Randers NO Nord_2009,711.6666667,7.0,11.0,136.0,62.0,61.0,24.0,1128.75,Dupont_redclover_Denmark_2009,8.916666667,0.076273173,915.6666667,30.91666667,441.6666667,0.373941278,0.1800167725,77.28919634,7.650565292,0.0,1.9396116015,3.6386515385000004,9.3019584555,Trifolium pratense,organic,2009,0.8138840125829615,Dupontredclover
74.0,68.0,27.0,6121.0,197.0,-52.0,249.0,82.0,21.0,153.0,-3.0,649.0,69.0,36.0,21.0,202.0,115.0,176.0,129.0,4.0,147.0,118.75,1220.655562,0.942919873,0.107497592,45.0,0.244552804,168.2307692,0.780317664,6.083328348,518.6923077,-175.5,261.9615385,807.7307692,14.25,Randers NO Syd_2009,715.0,5.0,11.0,135.0,59.0,61.0,27.0,1128.5,Dupont_redclover_Denmark_2009,7.75,0.166796044,922.6666667,31.0,433.0,0.3741719045,0.21203851,75.98041576,9.849562240000001,0.0,1.930856904,4.633468126,7.3936584625,Trifolium pratense,organic,2009,0.7978220602635921,Dupontredclover
76.0,68.0,27.0,6129.0,199.0,-51.0,250.0,84.0,22.0,154.0,-1.0,632.0,67.0,35.0,21.0,197.0,111.0,173.0,124.0,4.0,135.0,126.1666667,707.1067812,1.020880248,0.108144619,17.0,0.195324648,149.7647059,0.756381691,6.701348144,461.9411765,-210.1666667,239.1764706,738.0,14.25,Randers SO_2009,698.25,7.0,8.0,134.0,62.0,69.0,29.0,1135.166667,Dupont_redclover_Denmark_2009,8.416666667,0.09356305,922.9166667,31.16666667,441.5,0.37360000849999997,0.6596342095,75.71747108,9.982608088500001,0.0,1.9329855965,4.9097433985,6.796875557,Trifolium pratense,organic,2009,1.035376699310952,Dupontredclover
79.0,55.0,25.0,5824.0,196.0,-17.0,213.0,91.0,27.0,154.0,8.0,617.0,67.0,36.0,19.0,184.0,111.0,175.0,138.0,4.0,139.0,194.75,400.0,0.87869471,0.090448568,58.0,0.256278741,170.7,0.722196162,5.281202493,526.75,-342.1666667,253.4,781.75,11.66666667,Ringe_2009,678.0,7.0,13.0,141.0,64.0,59.0,22.0,1154.083333,Dupont_redclover_Denmark_2009,3.75,0.042985179,947.3333333,34.66666667,492.1666667,0.4094716545,0.646861299,66.737392915,13.023978315,0.0,2.489424504,11.882642709999999,5.086934072,Trifolium pratense,organic,2009,0.9509762898620452,Dupontredclover
77.0,64.0,28.0,5784.0,194.0,-34.0,228.0,86.0,26.0,151.0,5.0,774.0,89.0,38.0,27.0,264.0,127.0,200.0,147.0,4.0,153.0,149.8333333,100.0,0.892401164,0.124161503,8.0,0.195328765,171.24,0.673420072,6.044129895,528.72,-254.5833333,265.76,819.68,20.5,Skive_2009,492.0,5.0,9.0,133.0,59.0,64.0,27.0,1132.75,Dupont_redclover_Denmark_2009,5.0,0.07473053,945.5833333,32.5,490.25,0.370328244,0.692703973,62.94948785,17.91160928,0.0,2.6766685245,7.715072954,7.5792240285000005,Trifolium pratense,organic,2009,-0.4570685996898383,Dupontredclover
81.0,55.0,25.0,5833.0,196.0,-16.0,212.0,94.0,28.0,155.0,9.0,626.0,68.0,35.0,20.0,187.0,111.0,179.0,139.0,4.0,152.0,169.75,316.227766,1.01753829,0.110414713,40.0,0.192757864,208.0909091,0.660705149,6.762258114,641.2272727,-312.4166667,308.6818182,951.1818182,13.0,"Vester Skerninge, Kohavevej_2009",713.1666667,5.0,12.0,140.0,60.0,60.0,24.0,1163.666667,Dupont_redclover_Denmark_2009,3.416666667,0.115026526,984.0833333,30.83333333,553.25,0.40800729550000003,0.5740540355,56.05354959,16.45130832,0.0,2.743393533,18.808958035,4.7268876395,Trifolium pratense,organic,2009,0.36686980607523495,Dupontredclover
76.0,69.0,28.0,6005.0,197.0,-47.0,244.0,83.0,24.0,153.0,1.0,736.0,81.0,38.0,24.0,240.0,126.0,196.0,142.0,4.0,133.0,127.75,100.0,0.77830536,0.091228322,19.0,0.310307885,159.92,0.779040754,4.561541777,493.24,-256.4166667,274.8,847.36,19.75,Viborg_2009,515.0833333,7.0,10.0,137.0,57.0,73.0,25.0,1127.083333,Dupont_redclover_Denmark_2009,8.416666667,0.06733267,939.4166667,30.41666667,492.5,0.3635310295,0.8852445455,58.863602715,15.970344815,0.0,3.635801569,13.875556070000002,6.761614221,Trifolium pratense,organic,2009,-0.4227601655145133,Dupontredclover
74.0,67.0,27.0,6103.0,193.0,-55.0,248.0,82.0,21.0,151.0,-3.0,738.0,82.0,42.0,21.0,234.0,133.0,194.0,149.0,4.0,144.0,139.3333333,223.6067977,1.12422561,0.119187173,70.0,0.147369073,200.5,0.70315218,7.288033213,617.7916667,-275.0833333,293.5,904.7916667,19.33333333,Braedstrup_2009,592.4166667,8.0,11.0,134.0,60.0,62.0,27.0,1135.666667,Dupont_redclover_Denmark_2009,10.25,0.112228438,922.4166667,30.5,442.3333333,0.3646378195,0.5959126349999999,61.533323385,12.979299715,0.0,3.4202753059999997,17.45885481,3.9407373705,Trifolium pratense,organic,2009,-1.5933674424014943,Dupontredclover
75.0,67.0,26.0,6208.0,196.0,-58.0,254.0,83.0,21.0,154.0,-4.0,654.0,71.0,36.0,22.0,206.0,113.0,180.0,127.0,4.0,149.0,131.0833333,0.0,0.821027982,0.09240738,50.0,0.293740255,162.375,0.778703868,5.05164085,500.7083333,-242.0,271.0,835.4166667,15.08333333,Galten_2009,674.0833333,7.0,13.0,144.0,60.0,60.0,25.0,1135.583333,Dupont_redclover_Denmark_2009,9.0,0.108696342,921.25,31.0,407.5833333,0.3730674635,0.65863761,61.421536715,8.764194131,0.0,1.39168162,5.8548847649999995,21.907558775,Trifolium pratense,organic,2009,-0.6102466605891843,Dupontredclover
121.0,114.0,32.0,8366.0,300.0,-49.0,349.0,222.0,12.0,228.0,12.0,1107.0,112.0,78.0,11.0,305.0,258.0,300.0,258.0,5.0,194.0,312.0833333,0.0,0.644483705,0.078582062,12.0,0.977722737,155.5588235,0.292335719,2.874403103,476.7941176,174.8333333,388.6176471,1190.264706,27.08333333,AH,604.5,3.0,11.0,153.0,60.0,57.0,15.0,1662.083333,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,14.25,0.033889785,1080.833333,83.75,377.9166667,0.76625329,2.503055566,17.2510876365,33.118762825,0.0,5.867079022,39.386888639000006,1.5729189215,Vaccinium corymbosum,,2010,-5.19295685089021,RachaelWinfree
122.0,111.0,32.0,8311.0,297.0,-46.0,343.0,222.0,137.0,228.0,14.0,1100.0,112.0,79.0,11.0,301.0,257.0,295.0,259.0,5.0,202.0,322.6666667,0.0,0.632583669,0.078812879,7.0,0.989947178,162.0909091,0.451953143,2.922321913,496.8787879,174.0,380.4848485,1166.030303,26.66666667,AML,634.4166667,2.0,11.0,156.0,60.0,58.0,16.0,1665.666667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,12.33333333,0.04622747,1097.75,82.0,400.0833333,0.7616449365,2.2644663765,9.670260503,34.351685545,0.0,7.231730697,41.291668359999996,4.1302713965,Vaccinium corymbosum,,2010,-3.4011973816621555,RachaelWinfree
120.0,116.0,32.0,8415.0,300.0,-52.0,352.0,221.0,134.0,227.0,10.0,1115.0,113.0,78.0,11.0,311.0,259.0,308.0,259.0,5.0,195.0,303.0,0.0,0.540279642,0.068940134,16.0,1.052363363,143.0357143,0.446067214,2.536140726,438.7857143,169.5833333,370.7857143,1136.357143,27.83333333,DEL,586.1666667,2.0,10.0,159.0,57.0,60.0,15.0,1646.833333,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.41666667,0.026038906,1070.333333,85.0,364.75,0.7669807895,3.0404633514999997,26.312683789999998,33.949468575,0.0,7.011911135,24.595048263,4.996020176,Vaccinium corymbosum,,2010,-5.19295685089021,RachaelWinfree
120.0,116.0,33.0,8400.0,299.0,-52.0,351.0,220.0,134.0,226.0,10.0,1117.0,114.0,78.0,11.0,312.0,259.0,309.0,259.0,5.0,201.0,307.75,0.0,0.87845371,0.086189317,16.0,0.630506511,201.962963,0.23244594,3.392061943,618.8148148,167.0833333,383.5185185,1175.111111,28.0,DEM,601.3333333,5.0,8.0,156.0,48.0,66.0,15.0,1654.166667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.08333333,0.074416988,1073.916667,84.41666667,369.3333333,0.7714673285,2.0941201335,12.253001525,24.175715885000002,0.0,3.1454040355000004,57.0489617,1.264987409,Vaccinium corymbosum,,2010,-2.4849066497880004,RachaelWinfree
120.0,116.0,33.0,8400.0,300.0,-51.0,351.0,221.0,134.0,227.0,10.0,1114.0,113.0,78.0,11.0,310.0,259.0,307.0,259.0,5.0,196.0,307.75,0.0,0.554263506,0.070793218,17.0,1.024187612,144.7857143,0.350460589,2.607959426,443.7857143,167.0833333,377.9285714,1157.607143,28.0,DON,601.3333333,2.0,10.0,157.0,55.0,59.0,14.0,1654.166667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.08333333,0.041676864,1073.916667,84.41666667,369.3333333,0.767046422,4.1294141,23.01710168,32.807271965,0.0,5.97197124,30.505462565000002,3.525068941,Vaccinium corymbosum,,2010,-4.0943445622221,RachaelWinfree
120.0,117.0,33.0,8428.0,301.0,-52.0,353.0,221.0,10.0,227.0,10.0,1117.0,113.0,78.0,11.0,312.0,259.0,309.0,259.0,5.0,193.0,303.0,0.0,0.620210499,0.078903536,18.0,0.938621858,144.84375,0.428684711,2.846599405,444.15625,169.5833333,377.15625,1155.28125,27.83333333,GLO,586.1666667,3.0,12.0,149.0,61.0,55.0,12.0,1646.833333,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.41666667,0.024275782,1070.333333,85.0,364.75,0.768451935,3.816408985,27.244362985,32.758053675,0.0,7.250218653499999,22.43658065,6.4014700165,Vaccinium corymbosum,,2010,-1.7589696464050641,RachaelWinfree
120.0,117.0,33.0,8455.0,301.0,-53.0,354.0,221.0,9.0,227.0,9.0,1123.0,113.0,77.0,11.0,314.0,258.0,312.0,258.0,5.0,196.0,299.6666667,0.0,0.500452446,0.06646693,27.0,1.055686614,147.4615385,0.480008513,2.469626776,454.1923077,168.5,420.0769231,1288.576923,28.25,GRA,562.3333333,2.0,12.0,154.0,61.0,60.0,13.0,1649.416667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,16.75,0.03898453,1062.083333,85.66666667,357.25,0.769127892,4.4883148165,31.055933234999998,27.057302200000002,0.0,4.6024966205,28.50872646,4.2573094885,Vaccinium corymbosum,,2010,-4.0943445622221,RachaelWinfree
119.0,117.0,33.0,8419.0,299.0,-53.0,352.0,219.0,8.0,225.0,8.0,1131.0,115.0,76.0,12.0,320.0,258.0,318.0,258.0,5.0,195.0,291.5,0.0,0.946125375,0.123610716,30.0,0.665878839,172.1111111,0.491716981,4.075882611,528.9444444,158.9166667,352.4722222,1082.75,28.66666667,LEE,538.0833333,2.0,11.0,154.0,57.0,64.0,14.0,1648.416667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,18.5,0.064928435,1049.75,86.25,348.5,0.769438179,2.1275754765,7.3289467485,31.266185925000002,0.0,4.461843042,50.439464915,4.2870086525,Vaccinium corymbosum,,2010,-1.8607523407150064,RachaelWinfree
121.0,116.0,32.0,8437.0,301.0,-52.0,353.0,221.0,10.0,228.0,10.0,1118.0,112.0,78.0,11.0,310.0,259.0,307.0,259.0,5.0,199.0,303.6666667,0.0,0.728469949,0.0924019,24.0,0.845919831,151.7058824,0.5113855,3.25916745,465.4411765,173.75,367.9411765,1127.470588,27.16666667,BER,581.0833333,2.0,12.0,159.0,58.0,62.0,14.0,1652.833333,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.33333333,0.058125988,1072.5,84.83333333,367.4166667,0.7673653745,2.3379163695000003,12.843513175,35.24827378,0.0,6.848002584,31.42605665,11.0809845325,Vaccinium corymbosum,,2010,-3.247046701834897,RachaelWinfree
120.0,117.0,33.0,8411.0,301.0,-52.0,353.0,221.0,10.0,227.0,10.0,1118.0,113.0,78.0,11.0,312.0,259.0,309.0,259.0,5.0,195.0,303.0,0.0,0.576048667,0.073819965,24.0,1.004905785,144.8965517,0.53937,2.704741803,444.2068966,169.5833333,396.2413793,1213.896552,27.83333333,DH,586.1666667,2.0,11.0,155.0,61.0,57.0,13.0,1646.833333,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,15.41666667,0.041236535,1070.333333,85.0,364.75,0.7684462974999999,3.0007744875,23.254488055,28.343972020000002,0.0,5.2350351905,27.25326088,12.848758385,Vaccinium corymbosum,,2010,-2.70805020110221,RachaelWinfree
119.0,118.0,33.0,8381.0,300.0,-52.0,352.0,220.0,10.0,226.0,10.0,1120.0,114.0,77.0,11.0,314.0,259.0,311.0,259.0,5.0,195.0,303.5833333,0.0,0.704982045,0.064428315,15.0,0.841751835,162.8787879,0.270306885,2.74020916,499.2424242,166.8333333,393.969697,1206.181818,28.16666667,MAC,577.5,0.0,11.0,158.0,58.0,58.0,16.0,1653.916667,Rachael_Winfree_Vaccinium_corymbosum_USA_2010,16.16666667,0.062476102,1065.583333,85.58333333,360.1666667,0.7692971835,1.4665978565000002,15.107692935,25.224269345,0.0,3.349744014,54.189226065,0.599459374,Vaccinium corymbosum,,2010,-2.6280074934286737,RachaelWinfree
